row,column,X,Y,Z,TotalSub,TotalResist,SoilThrust,TrafFlag,TractionForce,maxAcc,Horizontal_Distance,Elevation_Difference,Slope,StepElevationDifference,Roughness
2015,15,15,40,2994.8476747325985,0,0,0,1,0,1.2,0,0,0,0,0
2016,16,16,40,2994.822524572108,0,0,0,1,0,1.2,0,0,0,0,0
2017,17,17,40,2995.0803050822096,0,0,0,1,0,0.5,0,0,0,0,0
2018,18,18,40,2995.0127931970287,0,0,0,1,0,1.2,0,0,0,0,0
2019,19,19,40,2994.921479951242,0,0,0,1,0,1.2,0,0,0,0,0
2020,20,20,40,2994.974808421375,0,0,0,1,0,1.2,0,0,0,0,0
2021,21,21,40,2995.031192023171,0,0,0,1,0,1.2,0,0,0,0,0
2022,22,22,40,2995.118706335904,0,0,0,1,0,1.2,0,0,0,0,0
2023,23,23,40,2995.175629975879,0,0,0,1,0,1.2,0,0,0,0,0
2024,24,24,40,2995.04733270686,0,0,0,1,0,1.2,0,0,0,0,0
2025,25,25,40,2995.1026713130204,0,0,0,1,0,1.2,0,0,0,0,0
2026,26,26,40,2995.2148434189667,0,0,0,1,0,1.2,0,0,0,0,0
2027,27,27,40,2994.8769849099635,0,0,0,1,0,1.2,0,0,0,0,0
2028,28,28,40,2995.003837258627,0,0,0,1,0,1.2,0,0,0,0,0
2029,29,29,40,2995.3535666546313,0,0,0,1,0,1.106214,0,0,0,0,0
2030,30,30,40,2995.20060245753,0,0,0,1,0,1.5,0,0,0,0,0
2031,31,31,40,2995.2176381331055,0,0,0,1,0,1.5,0,0,0,0,0
2032,32,32,40,2995.325106198889,0,0,0,1,0,1.5,0,0,0,0,0
2033,33,33,40,2995.267439580864,0,0,0,1,0,1.5,0,0,0,0,0
2034,34,34,40,2995.0551651584915,0,0,0,1,0,0.9,0,0,0,0,0
2035,35,35,40,2995.2001974112804,0,0,0,1,0,0.9,0,0,0,0,0
2036,36,36,40,2995.0805293194912,0,0,0,1,0,0.9,0,0,0,0,0
2037,37,37,40,2995.245067251098,0,0,0,1,0,0.9,0,0,0,0,0
2038,38,38,40,2994.9206992446475,0,0,0,1,0,0.9,0,0,0,0,0
2039,39,39,40,2994.9906083077726,0,0,0,1,0,0.9,0,0,0,0,0
2040,40,40,40,2994.8889594603306,0,0,0,0,0,0.9,0,0,0,0,0
2041,41,41,40,2994.773642031085,0,0,0,0,0,0.0,0,0,0,0,0
2042,42,42,40,2994.6030385298363,0,0,0,0,0,0.0,0,0,0,0,0
2043,43,43,40,2994.777147005546,0,0,0,0,0,0.0,0,0,0,0,0
2044,44,44,40,2994.6735391720854,0,0,0,1,0,0.9,0,0,0,0,0
2045,45,45,40,2994.6417904218265,0,0,0,1,0,0.9,0,0,0,0,0
2046,46,46,40,2994.5616621100917,0,0,0,1,0,0.9,0,0,0,0,0
2047,47,47,40,2994.435849837854,0,0,0,1,0,1.545428,0,0,0,0,0
2048,48,48,40,2994.436325335897,0,0,0,1,0,1.133416,0,0,0,0,0
2049,49,49,40,2994.6844498490873,0,0,0,1,0,1.691643,0,0,0,0,0
2050,0,0,41,2994.6877754911666,0,0,0,0,0,0.0,0,0,0,0,0
2051,1,1,41,2995.0080297929576,0,0,0,1,0,1.795012,0,0,0,0,0
2052,2,2,41,2995.287999204626,0,0,0,0,0,0.0,0,0,0,0,0
2053,3,3,41,2995.354899091668,0,0,0,1,0,1.163354,0,0,0,0,0
2054,4,4,41,2995.2312311158566,0,0,0,0,0,0.0,0,0,0,0,0
2055,5,5,41,2995.5156520857554,0,0,0,1,0,1.104313,0,0,0,0,0
2056,6,6,41,2995.179914234306,0,0,0,0,0,0.0,0,0,0,0,0
2057,7,7,41,2995.08847135784,0,0,0,1,0,1.145515,0,0,0,0,0
2058,8,8,41,2995.1123082919703,0,0,0,0,0,0.0,0,0,0,0,0
2059,9,9,41,2995.08892536787,0,0,0,1,0,1.877128,0,0,0,0,0
2060,10,10,41,2995.091345936921,0,0,0,1,0,1.528189,0,0,0,0,0
2061,11,11,41,2995.077486674774,0,0,0,1,0,1.467261,0,0,0,0,0
2062,12,12,41,2995.151865361147,0,0,0,1,0,1.2,0,0,0,0,0
2063,13,13,41,2995.086639997997,0,0,0,1,0,1.2,0,0,0,0,0
2064,14,14,41,2995.003576165559,0,0,0,1,0,1.2,0,0,0,0,0
2065,15,15,41,2994.8065745300437,0,0,0,1,0,1.2,0,0,0,0,0
2066,16,16,41,2995.0259988995485,0,0,0,1,0,1.2,0,0,0,0,0
2067,17,17,41,2995.1061166336067,0,0,0,1,0,1.2,0,0,0,0,0
2068,18,18,41,2995.0909759118936,0,0,0,1,0,1.2,0,0,0,0,0
2069,19,19,41,2995.2692008319323,0,0,0,1,0,1.2,0,0,0,0,0
2070,20,20,41,2995.293953391776,0,0,0,1,0,1.2,0,0,0,0,0
2071,21,21,41,2995.0865781237835,0,0,0,1,0,1.2,0,0,0,0,0
2072,22,22,41,2994.754782268509,0,0,0,1,0,1.2,0,0,0,0,0
2073,23,23,41,2994.5768456465985,0,0,0,1,0,1.2,0,0,0,0,0
2074,24,24,41,2994.399016437751,0,0,0,1,0,1.2,0,0,0,0,0
2075,25,25,41,2994.373048985348,0,0,0,1,0,1.2,0,0,0,0,0
2076,26,26,41,2994.6192660096794,0,0,0,1,0,1.2,0,0,0,0,0
2077,27,27,41,2994.89179231573,0,0,0,1,0,1.2,0,0,0,0,0
2078,28,28,41,2994.891600154734,0,0,0,1,0,1.2,0,0,0,0,0
2079,29,29,41,2994.827989403106,0,0,0,1,0,1.73592,0,0,0,0,0
2080,30,30,41,2994.802799042836,0,0,0,1,0,1.275099,0,0,0,0,0
2081,31,31,41,2994.7346690270438,0,0,0,1,0,1.639108,0,0,0,0,0
2082,32,32,41,2994.4953465159724,0,0,0,1,0,1.340962,0,0,0,0,0
2083,33,33,41,2994.528581416199,0,0,0,1,0,1.997672,0,0,0,0,0
2084,34,34,41,2994.8176476667263,0,0,0,1,0,1.263551,0,0,0,0,0
2085,35,35,41,2995.0296240895823,0,0,0,1,0,1.27913,0,0,0,0,0
2086,36,36,41,2994.8828412567614,0,0,0,1,0,0.9,0,0,0,0,0
2087,37,37,41,2994.987662290361,0,0,0,1,0,0.9,0,0,0,0,0
2088,38,38,41,2995.076334602304,0,0,0,1,0,0.9,0,0,0,0,0
2089,39,39,41,2995.015220676247,0,0,0,1,0,0.9,0,0,0,0,0
2090,40,40,41,2994.8976246799193,0,0,0,0,0,0.9,0,0,0,0,0
2091,41,41,41,2994.87650261388,0,0,0,0,0,0.9,0,0,0,0,0
2092,42,42,41,2995.0094723159805,0,0,0,1,0,0.9,0,0,0,0,0
2093,43,43,41,2995.0259787075674,0,0,0,1,0,0.9,0,0,0,0,0
2094,44,44,41,2994.8147467769936,0,0,0,1,0,0.9,0,0,0,0,0
2095,45,45,41,2994.760861059211,0,0,0,1,0,1.065277,0,0,0,0,0
2096,46,46,41,2994.9088237898563,0,0,0,1,0,1.821839,0,0,0,0,0
2097,47,47,41,2994.7504731711606,0,0,0,1,0,1.64631,0,0,0,0,0
2098,48,48,41,2994.6884802889076,0,0,0,1,0,1.647342,0,0,0,0,0
2099,49,49,41,2994.7427114013763,0,0,0,1,0,1.12835,0,0,0,0,0
2100,0,0,42,2994.6001811168676,0,0,0,0,0,0.0,0,0,0,0,0
2101,1,1,42,2994.710077629864,0,0,0,1,0,1.650187,0,0,0,0,0
2102,2,2,42,2994.641209380724,0,0,0,0,0,0.0,0,0,0,0,0
2103,3,3,42,2994.5620089171393,0,0,0,1,0,1.982483,0,0,0,0,0
2104,4,4,42,2994.6640875827798,0,0,0,0,0,0.0,0,0,0,0,0
2105,5,5,42,2994.9659928700094,0,0,0,1,0,1.911819,0,0,0,0,0
2106,6,6,42,2994.9825253842077,0,0,0,0,0,0.0,0,0,0,0,0
2107,7,7,42,2995.111551099845,0,0,0,1,0,1.439131,0,0,0,0,0
2108,8,8,42,2995.176136528269,0,0,0,0,0,0.0,0,0,0,0,0
2109,9,9,42,2995.2095481220067,0,0,0,1,0,1.039948,0,0,0,0,0
2110,10,10,42,2995.179858901339,0,0,0,1,0,1.362293,0,0,0,0,0
2111,11,11,42,2994.952835542343,0,0,0,1,0,1.82639,0,0,0,0,0
2112,12,12,42,2995.116794971624,0,0,0,1,0,1.701499,0,0,0,0,0
2113,13,13,42,2995.076396280981,0,0,0,1,0,1.2,0,0,0,0,0
2114,14,14,42,2995.1745805059177,0,0,0,1,0,1.2,0,0,0,0,0
2115,15,15,42,2995.238794399447,0,0,0,1,0,1.2,0,0,0,0,0
2116,16,16,42,2995.4154455639973,0,0,0,1,0,1.2,0,0,0,0,0
2117,17,17,42,2995.4295824169644,0,0,0,1,0,1.2,0,0,0,0,0
2118,18,18,42,2995.67675830106,0,0,0,1,0,1.2,0,0,0,0,0
2119,19,19,42,2995.359865804036,0,0,0,1,0,1.2,0,0,0,0,0
2120,20,20,42,2995.19262913489,0,0,0,1,0,1.2,0,0,0,0,0
2121,21,21,42,2994.946070886431,0,0,0,1,0,1.2,0,0,0,0,0
2122,22,22,42,2994.7264339000344,0,0,0,1,0,1.2,0,0,0,0,0
2123,23,23,42,2994.7341506406,0,0,0,1,0,1.2,0,0,0,0,0
2124,24,24,42,2994.81254518216,0,0,0,1,0,1.2,0,0,0,0,0
2125,25,25,42,2994.7678003971023,0,0,0,1,0,1.2,0,0,0,0,0
2126,26,26,42,2994.977341476374,0,0,0,1,0,1.2,0,0,0,0,0
2127,27,27,42,2995.1703603190585,0,0,0,1,0,1.2,0,0,0,0,0
2128,28,28,42,2994.892752388182,0,0,0,1,0,1.715322,0,0,0,0,0
2129,29,29,42,2994.8923632216893,0,0,0,1,0,1.268143,0,0,0,0,0
2130,30,30,42,2994.823541848228,0,0,0,1,0,1.315668,0,0,0,0,0
2131,31,31,42,2994.8635412595168,0,0,0,1,0,0.9,0,0,0,0,0
2132,32,32,42,2994.5569492720897,0,0,0,1,0,1.65551,0,0,0,0,0
2133,33,33,42,2994.8038390985034,0,0,0,1,0,1.039797,0,0,0,0,0
2134,34,34,42,2994.764123272943,0,0,0,1,0,1.597682,0,0,0,0,0
2135,35,35,42,2994.7803937017115,0,0,0,1,0,1.869696,0,0,0,0,0
2136,36,36,42,2994.8767930245485,0,0,0,1,0,0.9,0,0,0,0,0
2137,37,37,42,2994.8419130310745,0,0,0,1,0,1.449038,0,0,0,0,0
2138,38,38,42,2994.7511008363986,0,0,0,1,0,1.459304,0,0,0,0,0
2139,39,39,42,2994.6452792850637,0,0,0,1,0,1.076969,0,0,0,0,0
2140,40,40,42,2994.7591497788103,0,0,0,0,0,0.9,0,0,0,0,0
2141,41,41,42,2994.5850277067984,0,0,0,0,0,0.0,0,0,0,0,0
2142,42,42,42,2994.706282864658,0,0,0,1,0,0.9,0,0,0,0,0
2143,43,43,42,2994.5840366669117,0,0,0,1,0,1.821259,0,0,0,0,0
2144,44,44,42,2994.7259408850214,0,0,0,1,0,1.244655,0,0,0,0,0
2145,45,45,42,2994.801408841752,0,0,0,1,0,1.421301,0,0,0,0,0
2146,46,46,42,2994.9139482140927,0,0,0,1,0,1.838839,0,0,0,0,0
2147,47,47,42,2994.99758346649,0,0,0,1,0,1.87712,0,0,0,0,0
2148,48,48,42,2995.180652513256,0,0,0,1,0,1.24318,0,0,0,0,0
2149,49,49,42,2995.1103440466118,0,0,0,1,0,1.550571,0,0,0,0,0
2150,0,0,43,2994.95637100393,0,0,0,0,0,0.0,0,0,0,0,0
2151,1,1,43,2994.708170924493,0,0,0,1,0,1.192493,0,0,0,0,0
2152,2,2,43,2994.5955888235394,0,0,0,0,0,0.0,0,0,0,0,0
2153,3,3,43,2994.449609777854,0,0,0,1,0,1.101879,0,0,0,0,0
2154,4,4,43,2994.5771427439604,0,0,0,0,0,0.0,0,0,0,0,0
2155,5,5,43,2994.687286112986,0,0,0,1,0,1.911121,0,0,0,0,0
2156,6,6,43,2995.0005068372934,0,0,0,0,0,0.0,0,0,0,0,0
2157,7,7,43,2994.979016956132,0,0,0,1,0,1.820508,0,0,0,0,0
2158,8,8,43,2995.1457325281067,0,0,0,0,0,0.0,0,0,0,0,0
2159,9,9,43,2995.264856721145,0,0,0,1,0,0.7,0,0,0,0,0
2160,10,10,43,2995.263877804342,0,0,0,1,0,1.048766,0,0,0,0,0
2161,11,11,43,2994.9879002970138,0,0,0,1,0,1.843729,0,0,0,0,0
2162,12,12,43,2995.014692130181,0,0,0,1,0,1.438044,0,0,0,0,0
2163,13,13,43,2994.773723067345,0,0,0,1,0,1.342395,0,0,0,0,0
2164,14,14,43,2994.5689970503695,0,0,0,1,0,1.2,0,0,0,0,0
2165,15,15,43,2994.6427419364577,0,0,0,1,0,1.2,0,0,0,0,0
2166,16,16,43,2994.55974757834,0,0,0,1,0,1.2,0,0,0,0,0
2167,17,17,43,2994.5424455993334,0,0,0,1,0,1.2,0,0,0,0,0
2168,18,18,43,2994.809237377518,0,0,0,1,0,1.2,0,0,0,0,0
2169,19,19,43,2995.000120312028,0,0,0,1,0,1.2,0,0,0,0,0
2170,20,20,43,2994.884406204451,0,0,0,1,0,1.2,0,0,0,0,0
2171,21,21,43,2995.14462883696,0,0,0,1,0,1.2,0,0,0,0,0
2172,22,22,43,2995.21209159142,0,0,0,1,0,1.2,0,0,0,0,0
2173,23,23,43,2994.993563890017,0,0,0,1,0,1.2,0,0,0,0,0
2174,24,24,43,2994.839763062297,0,0,0,1,0,1.2,0,0,0,0,0
2175,25,25,43,2994.889622826354,0,0,0,1,0,1.2,0,0,0,0,0
2176,26,26,43,2994.9896144037034,0,0,0,1,0,1.2,0,0,0,0,0
2177,27,27,43,2994.861933917077,0,0,0,1,0,1.819496,0,0,0,0,0
2178,28,28,43,2995.000926256605,0,0,0,1,0,1.326739,0,0,0,0,0
2179,29,29,43,2994.9732343704804,0,0,0,1,0,1.349614,0,0,0,0,0
2180,30,30,43,2994.9445719201094,0,0,0,1,0,1.596346,0,0,0,0,0
2181,31,31,43,2994.5749407863195,0,0,0,1,0,1.274213,0,0,0,0,0
2182,32,32,43,2994.6726505473644,0,0,0,1,0,1.026608,0,0,0,0,0
2183,33,33,43,2994.797640168837,0,0,0,0,0,0.0,0,0,0,0,0
2184,34,34,43,2994.887648951095,0,0,0,1,0,1.735229,0,0,0,0,0
2185,35,35,43,2994.8645572705104,0,0,0,1,0,0.9,0,0,0,0,0
2186,36,36,43,2994.969177120246,0,0,0,1,0,1.580756,0,0,0,0,0
2187,37,37,43,2994.9631839874814,0,0,0,1,0,1.741684,0,0,0,0,0
2188,38,38,43,2994.7884773019073,0,0,0,1,0,1.675231,0,0,0,0,0
2189,39,39,43,2994.901128892351,0,0,0,1,0,1.205882,0,0,0,0,0
2190,40,40,43,2995.107781177948,0,0,0,0,0,0.0,0,0,0,0,0
2191,41,41,43,2995.169033301802,0,0,0,0,0,0.0,0,0,0,0,0
2192,42,42,43,2995.2071574281845,0,0,0,1,0,1.352481,0,0,0,0,0
2193,43,43,43,2995.392537165076,0,0,0,1,0,1.12611,0,0,0,0,0
2194,44,44,43,2995.229071009345,0,0,0,1,0,1.129857,0,0,0,0,0
2195,45,45,43,2995.0629929955403,0,0,0,1,0,1.676196,0,0,0,0,0
2196,46,46,43,2994.9799075088395,0,0,0,1,0,1.8586,0,0,0,0,0
2197,47,47,43,2995.1199673876517,0,0,0,1,0,1.962733,0,0,0,0,0
2198,48,48,43,2994.9941424046324,0,0,0,1,0,1.628347,0,0,0,0,0
2199,49,49,43,2995.1469940964735,0,0,0,1,0,1.184101,0,0,0,0,0
2200,0,0,44,2995.238479919567,0,0,0,0,0,0.0,0,0,0,0,0
2201,1,1,44,2995.232105161035,0,0,0,1,0,1.10565,0,0,0,0,0
2202,2,2,44,2995.2209583669473,0,0,0,0,0,0.0,0,0,0,0,0
2203,3,3,44,2995.328184802819,0,0,0,1,0,1.812851,0,0,0,0,0
2204,4,4,44,2995.143013879036,0,0,0,0,0,0.0,0,0,0,0,0
2205,5,5,44,2994.8997644321853,0,0,0,1,0,0.7,0,0,0,0,0
2206,6,6,44,2994.8148153871093,0,0,0,0,0,0.0,0,0,0,0,0
2207,7,7,44,2994.7089226281237,0,0,0,1,0,1.618285,0,0,0,0,0
2208,8,8,44,2994.5298739575583,0,0,0,0,0,0.0,0,0,0,0,0
2209,9,9,44,2994.6133949947757,0,0,0,1,0,1.781462,0,0,0,0,0
2210,10,10,44,2994.61956778665,0,0,0,1,0,1.703277,0,0,0,0,0
2211,11,11,44,2994.9623811434853,0,0,0,1,0,1.834458,0,0,0,0,0
2212,12,12,44,2994.885121768499,0,0,0,1,0,1.056214,0,0,0,0,0
2213,13,13,44,2994.8347205179184,0,0,0,1,0,1.747521,0,0,0,0,0
2214,14,14,44,2994.805042206982,0,0,0,1,0,1.850853,0,0,0,0,0
2215,15,15,44,2994.9293661794445,0,0,0,1,0,0.8,0,0,0,0,0
2216,16,16,44,2994.6715340518917,0,0,0,1,0,1.2,0,0,0,0,0
2217,17,17,44,2994.6771762563308,0,0,0,0,0,1.2,0,0,0,0,0
2218,18,18,44,2994.6544865099577,0,0,0,1,0,1.2,0,0,0,0,0
2219,19,19,44,2994.7495849586935,0,0,0,1,0,1.2,0,0,0,0,0
2220,20,20,44,2994.858080161697,0,0,0,1,0,1.2,0,0,0,0,0
2221,21,21,44,2994.956977469167,0,0,0,1,0,1.2,0,0,0,0,0
2222,22,22,44,2995.1338679875507,0,0,0,1,0,1.2,0,0,0,0,0
2223,23,23,44,2995.3603600486636,0,0,0,1,0,1.2,0,0,0,0,0
2224,24,24,44,2995.128286188405,0,0,0,1,0,1.2,0,0,0,0,0
2225,25,25,44,2995.2067217858375,0,0,0,1,0,0.8,0,0,0,0,0
2226,26,26,44,2995.350203165692,0,0,0,1,0,1.494371,0,0,0,0,0
2227,27,27,44,2995.1463617410964,0,0,0,1,0,1.914835,0,0,0,0,0
2228,28,28,44,2994.92645359862,0,0,0,1,0,1.211714,0,0,0,0,0
2229,29,29,44,2994.9214078457812,0,0,0,1,0,1.14424,0,0,0,0,0
2230,30,30,44,2994.590288060864,0,0,0,1,0,1.758977,0,0,0,0,0
2231,31,31,44,2994.5611400016373,0,0,0,1,0,1.50062,0,0,0,0,0
2232,32,32,44,2994.667208319939,0,0,0,1,0,1.911785,0,0,0,0,0
2233,33,33,44,2994.9059159747367,0,0,0,1,0,1.146615,0,0,0,0,0
2234,34,34,44,2995.154153474245,0,0,0,1,0,1.645928,0,0,0,0,0
2235,35,35,44,2995.34064713463,0,0,0,1,0,1.232879,0,0,0,0,0
2236,36,36,44,2995.31592905765,0,0,0,1,0,1.15676,0,0,0,0,0
2237,37,37,44,2995.1354096446216,0,0,0,1,0,1.683429,0,0,0,0,0
2238,38,38,44,2994.9469470342474,0,0,0,1,0,1.593685,0,0,0,0,0
2239,39,39,44,2994.903573948211,0,0,0,1,0,1.754827,0,0,0,0,0
2240,40,40,44,2994.6654668442034,0,0,0,0,0,0.0,0,0,0,0,0
2241,41,41,44,2994.4041109790446,0,0,0,0,0,0.0,0,0,0,0,0
2242,42,42,44,2994.7375238822815,0,0,0,1,0,1.309463,0,0,0,0,0
2243,43,43,44,2994.886422768236,0,0,0,1,0,1.447972,0,0,0,0,0
2244,44,44,44,2994.737441789781,0,0,0,1,0,1.405472,0,0,0,0,0
2245,45,45,44,2995.0088889444332,0,0,0,1,0,1.984089,0,0,0,0,0
2246,46,46,44,2995.312680834616,0,0,0,1,0,1.292249,0,0,0,0,0
2247,47,47,44,2995.094643354872,0,0,0,1,0,1.294817,0,0,0,0,0
2248,48,48,44,2994.835448361195,0,0,0,1,0,1.354548,0,0,0,0,0
2249,49,49,44,2995.102412117822,0,0,0,1,0,1.564594,0,0,0,0,0
2250,0,0,45,2994.9652989170927,0,0,0,0,0,0.0,0,0,0,0,0
2251,1,1,45,2994.6909089547507,0,0,0,1,0,1.252323,0,0,0,0,0
2252,2,2,45,2994.7649339900645,0,0,0,0,0,0.0,0,0,0,0,0
2253,3,3,45,2995.0579061573303,0,0,0,1,0,1.91529,0,0,0,0,0
2254,4,4,45,2994.773453433302,0,0,0,0,0,0.0,0,0,0,0,0
2255,5,5,45,2994.743177518037,0,0,0,1,0,1.265686,0,0,0,0,0
2256,6,6,45,2994.797670807443,0,0,0,0,0,0.0,0,0,0,0,0
2257,7,7,45,2994.997597280018,0,0,0,1,0,1.895816,0,0,0,0,0
2258,8,8,45,2994.7691716552445,0,0,0,0,0,0.0,0,0,0,0,0
2259,9,9,45,2994.9107208161845,0,0,0,1,0,1.103475,0,0,0,0,0
2260,10,10,45,2995.1730306527934,0,0,0,1,0,1.656563,0,0,0,0,0
2261,11,11,45,2995.1347032856256,0,0,0,1,0,1.906986,0,0,0,0,0
2262,12,12,45,2995.12637574364,0,0,0,1,0,1.168749,0,0,0,0,0
2263,13,13,45,2995.426405143906,0,0,0,1,0,1.968327,0,0,0,0,0
2264,14,14,45,2995.5500258519423,0,0,0,1,0,1.452883,0,0,0,0,0
2265,15,15,45,2995.2657426038118,0,0,0,1,0,0.8,0,0,0,0,0
2266,16,16,45,2995.460605998665,0,0,0,1,0,0.8,0,0,0,0,0
2267,17,17,45,2995.376620908702,0,0,0,1,0,0.8,0,0,0,0,0
2268,18,18,45,2995.3920411862227,0,0,0,1,0,0.8,0,0,0,0,0
2269,19,19,45,2995.1103819202317,0,0,0,1,0,0.8,0,0,0,0,0
2270,20,20,45,2995.330969671508,0,0,0,1,0,1.2,0,0,0,0,0
2271,21,21,45,2995.212868117074,0,0,0,1,0,0.8,0,0,0,0,0
2272,22,22,45,2994.978762114117,0,0,0,1,0,0.8,0,0,0,0,0
2273,23,23,45,2994.7529017193237,0,0,0,1,0,0.8,0,0,0,0,0
2274,24,24,45,2994.9982665553507,0,0,0,1,0,0.8,0,0,0,0,0
2275,25,25,45,2994.877796117025,0,0,0,1,0,0.8,0,0,0,0,0
2276,26,26,45,2994.957284889135,0,0,0,1,0,1.13032,0,0,0,0,0
2277,27,27,45,2995.2850980669878,0,0,0,1,0,1.643429,0,0,0,0,0
2278,28,28,45,2995.2761910103254,0,0,0,1,0,1.197183,0,0,0,0,0
2279,29,29,45,2995.2048169473496,0,0,0,1,0,1.09761,0,0,0,0,0
2280,30,30,45,2995.1649747065144,0,0,0,1,0,1.166849,0,0,0,0,0
2281,31,31,45,2995.1070797249645,0,0,0,1,0,1.923731,0,0,0,0,0
2282,32,32,45,2994.9872722622626,0,0,0,1,0,1.821471,0,0,0,0,0
2283,33,33,45,2995.202783332877,0,0,0,1,0,1.354065,0,0,0,0,0
2284,34,34,45,2995.1735666111904,0,0,0,1,0,1.655821,0,0,0,0,0
2285,35,35,45,2995.334828902124,0,0,0,1,0,1.537276,0,0,0,0,0
2286,36,36,45,2995.213397267119,0,0,0,1,0,1.677124,0,0,0,0,0
2287,37,37,45,2995.0196041807144,0,0,0,1,0,1.682671,0,0,0,0,0
2288,38,38,45,2994.8453020466436,0,0,0,1,0,1.628734,0,0,0,0,0
2289,39,39,45,2994.636363155899,0,0,0,1,0,1.266101,0,0,0,0,0
2290,40,40,45,2994.430145175824,0,0,0,1,0,1.039006,0,0,0,0,0
2291,41,41,45,2994.601423068227,0,0,0,1,0,1.455567,0,0,0,0,0
2292,42,42,45,2994.5229443325566,0,0,0,1,0,1.890974,0,0,0,0,0
2293,43,43,45,2994.4279101906795,0,0,0,1,0,1.569497,0,0,0,0,0
2294,44,44,45,2994.6255178290185,0,0,0,1,0,1.832391,0,0,0,0,0
2295,45,45,45,2994.7536355367056,0,0,0,1,0,1.991624,0,0,0,0,0
2296,46,46,45,2994.916975697998,0,0,0,1,0,1.163616,0,0,0,0,0
2297,47,47,45,2995.169129467996,0,0,0,1,0,1.691778,0,0,0,0,0
2298,48,48,45,2995.229205274517,0,0,0,1,0,1.674294,0,0,0,0,0
2299,49,49,45,2995.3957334175802,0,0,0,1,0,1.979955,0,0,0,0,0
2300,0,0,46,2995.480426911743,0,0,0,0,0,0.0,0,0,0,0,0
2301,1,1,46,2995.1901298029657,0,0,0,1,0,1.985601,0,0,0,0,0
2302,2,2,46,2994.984328498205,0,0,0,0,0,0.0,0,0,0,0,0
2303,3,3,46,2995.08875883149,0,0,0,1,0,1.686679,0,0,0,0,0
2304,4,4,46,2994.940571626868,0,0,0,0,0,0.0,0,0,0,0,0
2305,5,5,46,2994.9424878790296,0,0,0,1,0,1.243615,0,0,0,0,0
2306,6,6,46,2995.1580063306164,0,0,0,0,0,0.0,0,0,0,0,0
2307,7,7,46,2995.3557539996195,0,0,0,1,0,1.798556,0,0,0,0,0
2308,8,8,46,2995.479982213974,0,0,0,0,0,0.0,0,0,0,0,0
2309,9,9,46,2995.4694648397876,0,0,0,1,0,0.7,0,0,0,0,0
2310,10,10,46,2995.1988376968707,0,0,0,1,0,1.780699,0,0,0,0,0
2311,11,11,46,2995.2346251027657,0,0,0,1,0,1.910196,0,0,0,0,0
2312,12,12,46,2995.085281834161,0,0,0,1,0,1.382833,0,0,0,0,0
2313,13,13,46,2995.001649824767,0,0,0,1,0,1.630635,0,0,0,0,0
2314,14,14,46,2995.171056771123,0,0,0,1,0,1.430143,0,0,0,0,0
2315,15,15,46,2995.404532674108,0,0,0,1,0,1.437765,0,0,0,0,0
2316,16,16,46,2995.3116353125615,0,0,0,1,0,1.310371,0,0,0,0,0
2317,17,17,46,2995.3950484378934,0,0,0,1,0,1.76213,0,0,0,0,0
2318,18,18,46,2995.2298915250335,0,0,0,1,0,1.936177,0,0,0,0,0
2319,19,19,46,2994.9882505870223,0,0,0,1,0,1.940751,0,0,0,0,0
2320,20,20,46,2994.9640814637205,0,0,0,1,0,1.174781,0,0,0,0,0
2321,21,21,46,2995.026178646116,0,0,0,1,0,1.874744,0,0,0,0,0
2322,22,22,46,2995.1134310036396,0,0,0,1,0,1.737431,0,0,0,0,0
2323,23,23,46,2995.047031097719,0,0,0,0,0,0.0,0,0,0,0,0
2324,24,24,46,2995.1034240693875,0,0,0,1,0,1.252837,0,0,0,0,0
2325,25,25,46,2995.1655310159767,0,0,0,1,0,1.067285,0,0,0,0,0
2326,26,26,46,2995.0553034004774,0,0,0,1,0,1.267997,0,0,0,0,0
2327,27,27,46,2994.9985458845777,0,0,0,1,0,1.912208,0,0,0,0,0
2328,28,28,46,2995.2276362633684,0,0,0,1,0,1.633179,0,0,0,0,0
2329,29,29,46,2995.294547513817,0,0,0,1,0,1.721055,0,0,0,0,0
2330,30,30,46,2995.1416294532974,0,0,0,1,0,1.257152,0,0,0,0,0
2331,31,31,46,2995.309512906499,0,0,0,1,0,1.719388,0,0,0,0,0
2332,32,32,46,2995.1598904220705,0,0,0,1,0,1.028122,0,0,0,0,0
2333,33,33,46,2995.2496425822383,0,0,0,1,0,1.375321,0,0,0,0,0
2334,34,34,46,2995.0326774911223,0,0,0,1,0,1.626753,0,0,0,0,0
2335,35,35,46,2994.8749195112114,0,0,0,1,0,1.146097,0,0,0,0,0
2336,36,36,46,2994.8727619871934,0,0,0,1,0,1.823004,0,0,0,0,0
2337,37,37,46,2994.9057165630743,0,0,0,1,0,1.235031,0,0,0,0,0
2338,38,38,46,2994.7993898346167,0,0,0,1,0,1.652281,0,0,0,0,0
2339,39,39,46,2995.076254953199,0,0,0,1,0,1.405197,0,0,0,0,0
2340,40,40,46,2995.4138695211705,0,0,0,1,0,1.596044,0,0,0,0,0
2341,41,41,46,2995.4544996549766,0,0,0,1,0,1.107451,0,0,0,0,0
2342,42,42,46,2995.474134135646,0,0,0,1,0,1.016913,0,0,0,0,0
2343,43,43,46,2995.466351621438,0,0,0,1,0,1.909564,0,0,0,0,0
2344,44,44,46,2995.188105414778,0,0,0,1,0,1.26963,0,0,0,0,0
